occurrence_id,decision_id,record_kind,source_term_or_construction,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,part,chapter,section,source_path,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,target_path,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_printed_pages,reader_status,reader_artifact,reader_artifact_sha256,reader_profile,reader_printed_page,reader_assembled_pdf_page
pnb-Arab-PK:PNB-T003:OLP-0029-B014,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B014,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,92,102,3877,4520,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,93,102,6133,7075,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B016,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B016,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,113,116,5003,5124,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,113,117,7761,7970,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B020,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B020,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,140,162,5788,6694,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,141,164,8929,10269,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B023,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B023,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,179,184,7370,7611,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,183,188,11246,11661,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B024,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B024,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,186,192,7612,8025,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,190,195,11662,12285,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B028,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B028,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,208,211,8494,8641,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,212,215,12934,13152,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B029,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B029,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,213,225,8642,9505,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,217,229,13153,14462,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B033,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B033,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,252,256,10768,10977,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,258,262,16282,16573,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0029-B035,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0029,OLP-0029-B035,sets-functions-relations,size-of-sets,enumerations,upstream/content/sets-functions-relations/size-of-sets/enumerability.tex,268,277,11454,11990,translation/content/sets-functions-relations/size-of-sets/enumerability.tex,275,285,17249,18086,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0030-B006,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0030,OLP-0030-B006,sets-functions-relations,size-of-sets,zig-zag,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,13,66,223,2269,translation/content/sets-functions-relations/size-of-sets/zig-zag.tex,13,66,240,2756,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0030-B009,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0030,OLP-0030-B009,sets-functions-relations,size-of-sets,zig-zag,upstream/content/sets-functions-relations/size-of-sets/zig-zag.tex,78,112,2589,3996,translation/content/sets-functions-relations/size-of-sets/zig-zag.tex,78,114,3150,5038,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B007,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,47,49,1762,1905,translation/content/sets-functions-relations/size-of-sets/pairing.tex,46,49,2575,2808,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B010,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B010,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,66,68,2485,2579,translation/content/sets-functions-relations/size-of-sets/pairing.tex,66,68,3676,3803,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B013,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B013,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,79,84,2804,3078,translation/content/sets-functions-relations/size-of-sets/pairing.tex,80,85,4122,4556,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B014,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B014,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,86,89,3079,3206,translation/content/sets-functions-relations/size-of-sets/pairing.tex,87,90,4557,4729,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B015,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B015,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,91,97,3207,3528,translation/content/sets-functions-relations/size-of-sets/pairing.tex,92,100,4730,5507,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0031-B016,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0031,OLP-0031-B016,sets-functions-relations,size-of-sets,pairing,upstream/content/sets-functions-relations/size-of-sets/pairing.tex,99,104,3529,3815,translation/content/sets-functions-relations/size-of-sets/pairing.tex,102,107,5508,5876,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0032-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0032,OLP-0032-B007,sets-functions-relations,size-of-sets,pairing-alt,upstream/content/sets-functions-relations/size-of-sets/pairing-alt.tex,86,92,3794,3964,translation/content/sets-functions-relations/size-of-sets/pairing-alt.tex,87,93,5390,5626,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B005,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B005,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,11,11,193,240,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,11,11,193,242,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B007,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,20,23,519,785,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,20,23,644,1053,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B008,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,25,31,786,1216,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,25,31,1054,1718,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B009,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B009,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,33,41,1217,1831,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,33,42,1719,2801,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B010,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B010,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,43,44,1832,1932,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,44,45,2802,2979,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B020,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B020,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,139,145,6150,6479,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,135,141,8716,9228,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B022,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B022,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,152,168,6571,7257,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,148,166,9330,10377,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B024,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B024,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,179,200,7718,8728,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,178,198,11053,12358,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0033-B026,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0033,OLP-0033-B026,sets-functions-relations,size-of-sets,non-enumerability,upstream/content/sets-functions-relations/size-of-sets/non-enumerability.tex,206,212,8822,9182,translation/content/sets-functions-relations/size-of-sets/non-enumerability.tex,204,210,12465,12910,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B007,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B007,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,20,31,467,1230,translation/content/sets-functions-relations/size-of-sets/reduction.tex,20,31,615,1781,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B008,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B008,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,33,39,1231,1675,translation/content/sets-functions-relations/size-of-sets/reduction.tex,33,40,1782,2544,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B011,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B011,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,51,58,2100,2612,translation/content/sets-functions-relations/size-of-sets/reduction.tex,53,62,3178,4060,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B012,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B012,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,60,69,2613,3025,translation/content/sets-functions-relations/size-of-sets/reduction.tex,64,71,4061,4632,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B016,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B016,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,103,106,4339,4476,translation/content/sets-functions-relations/size-of-sets/reduction.tex,108,111,6725,6916,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B017,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B017,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,108,112,4477,4709,translation/content/sets-functions-relations/size-of-sets/reduction.tex,113,118,6917,7244,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B018,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B018,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,114,117,4710,4855,translation/content/sets-functions-relations/size-of-sets/reduction.tex,120,123,7245,7437,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B019,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B019,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,119,125,4856,5195,translation/content/sets-functions-relations/size-of-sets/reduction.tex,125,131,7438,7924,,pending,,,,,
pnb-Arab-PK:PNB-T003:OLP-0034-B020,pnb-Arab-PK:PNB-T003,terminology,set,سیٹ,medium,true,high,Does سیٹ with oblique سیٹاں clearly distinguish a mathematical set from an ordered collection?,OLP-0034,OLP-0034-B020,sets-functions-relations,sets,reduction,upstream/content/sets-functions-relations/size-of-sets/reduction.tex,127,132,5196,5431,translation/content/sets-functions-relations/size-of-sets/reduction.tex,133,138,7925,8222,,pending,,,,,
